"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33"
28.5616656372048,28.1590671403351,28.5024614739291,26.9775000240915,25.667854384455,26.2274647802146,25.5693568944488,22.9599639062662,21.151442187036,18.6798593681635,16.603649559877,14.5975777469264,13.3464966647645,12.2568812329275,11.8389513520945,11.2724101312625,10.9330843326184,11.1686764802034,11.1696378484061,11.1807115109619,11.2072495002744,11.2196185030696,11.1949879987622,11.1841834584868,11.1899839227192,11.1494429797837,11.1049291377166,11.1734834988059,11.173483498806,9.25453740172088,19.8632209119387,0.916868234751746,1.31723844422959
29.0725011937535,28.608241846484,27.0124598863331,26.320541822996,26.0131163637239,26.2169837429282,25.8293990836275,23.749822486433,20.2689935730655,18.1677173879482,16.5450628186108,15.861626772078,13.1473626171156,12.6219350618539,12.0027348111789,11.459222841585,11.3019561707261,11.585105617752,11.4646050718758,11.4634837828098,11.4236948275241,11.4714181596854,11.4472308288598,11.469090420713,11.4593281577575,11.5004515217353,11.319291462043,11.4147079429037,11.4147079429037,7.20790834748186,16.2473007233348,0.533455625991337,1.28215613635257
29.2612374410059,28.9288662737891,27.6851008315099,26.2678237108491,26.6598560056157,25.5874838899896,25.1534934138336,23.2624124040005,20.7610493634504,18.8524411441186,16.4533019119727,15.0497772038852,12.9626206860401,12.1403878366201,11.7088326909275,11.0000591222569,11.3216096538512,11.2084001600967,11.2956584532879,11.2913597982638,11.2321044424992,11.2881915962975,11.2814422508824,11.2705302463412,11.2909734595498,11.2692001976956,11.2640464271231,11.2848004433729,11.2848004433729,7.79252394102514,11.7530846653972,0.596940325922333,0.696959249209613
29.5311655990941,28.7376097526656,26.8843001647681,25.9523316382701,25.723636625621,25.2552348225366,24.7421614360683,22.2414702178415,20.0899007223845,18.0926238889192,16.8995781699072,15.7998195072073,14.0338546868499,13.2731268596347,12.1050229221086,11.4981359397028,11.435242737999,11.1890110497602,11.3514020565876,11.2960382061392,11.373097986316,11.3110302389268,11.3010150397579,11.2998398754286,11.2813717190155,11.2790252265006,11.3161239515144,11.2589937463282,11.2589937463282,9.42863892531022,7.33991119312122,0.625600945553742,0.798757697921246
28.5452024253699,28.0140367037528,27.2948045731493,26.4146377331161,26.3426670728273,25.8599758616787,25.7299508277255,23.2969933864047,20.5420532280004,18.353511310236,16.6144267122761,15.0704984257812,13.6610383407122,12.3662342033976,11.9781032282137,11.1769076417808,11.3309252050512,11.3154522974467,11.3423668175586,11.3657606702716,11.3696036255235,11.3978830871999,11.4297935729512,11.3943848635407,11.4038463075348,11.3407161315476,11.4443017769803,11.4665000863005,11.4665000863005,15.4198929318227,11.6982703993563,0.716312860371545,1.03696504049003
29.7317049330004,28.4066555093419,28.2345151001169,27.0277462568015,25.8470845475233,25.5970918517219,24.897961940161,23.1446848772831,20.9614931111082,19.3709804358321,16.6586017081028,14.5872825101666,12.771718780752,12.5174653479951,11.8209151112559,11.3527229452557,11.2182284587401,11.2187592934242,11.2301382515215,11.2179551518444,11.1890271273918,11.2278030816385,11.2199174877274,11.176001646395,11.1850653145316,11.1326074057905,11.0774161515988,11.038566103769,11.038566103769,8.32900678738952,7.62696035671979,0.536255845567212,0.599935357226059
30.4670299458516,28.62510488277,28.1013131326795,25.5763430527526,25.6717999949639,25.4199803955999,25.7611088899979,23.9393243243796,21.329843840622,18.8425478887511,16.9687560673066,15.9135386706086,14.0342895802582,13.7807399850019,12.7136182299042,11.9667189196826,11.8328588627479,11.5820888080066,11.3770980652673,11.359370046544,11.2822465051001,11.3020393566093,11.3025597644742,11.3014976272347,11.2759805598678,11.253644192107,11.1616334738654,11.0714976369521,11.0714976369521,15.040801045252,7.40352992201224,0.833424269338138,1.29394769039936
27.3900082413921,27.033524975602,26.8029665972574,26.0745498293185,25.8090419659257,26.0128359234328,25.6138156518173,23.3820177964331,20.6695639336957,18.3498878744882,17.2724923828017,15.8077172920601,14.6059578524282,13.6769557543171,12.1719929364852,11.2500031226091,11.1400835693044,11.2180131762653,11.2728662044015,11.2989186277544,11.3036407907229,11.360256582966,11.3596542557763,11.3712780799328,11.3813865471948,11.3154868793089,11.3094201632292,11.2833493106212,11.2833493106212,15.042071074713,8.05794721818529,0.529880057671107,0.523004300659522
28.6166224234318,27.5984678264965,27.9315617445671,26.3138158912443,26.4375278938085,25.8272515722418,25.3566557053388,22.7248310052665,20.0968933671596,17.7809621417542,16.5497325820926,14.9836719862387,13.6125493889116,13.0380358566392,11.8655335697976,11.2405414813104,11.264507235859,11.4124282417469,11.3518618251237,11.3770945701926,11.301248969156,11.3311145472699,11.3133339938682,11.3081975714264,11.2815605500498,11.3002974714373,11.2893059640834,11.3031979147825,11.3031979147825,14.4234436075203,12.6859233598225,0.906738467514515,1.032281040214
30.213702525534,30.4230351276159,28.9774990390062,26.973588357923,26.7615250446761,26.1562911254697,24.9339491782526,23.3420355773697,20.9793788972218,18.9216581656299,17.2476016811158,16.2299185896415,13.8209687864085,13.4775316112986,12.4679314580989,11.6285481279394,11.603059595233,11.327185514452,11.2230513875274,11.1817582022004,11.1789848207128,11.1967516367168,11.2112397587932,11.2215777767459,11.2062923652157,11.1314396871602,11.2035101407227,11.158253280901,11.158253280901,10.7741589669604,16.786606014939,0.829769051866606,0.746688468148932
29.0119897697813,29.2206683099279,26.5192397981197,26.5741157225374,25.9366284089133,26.11007080611,25.4347488289219,22.8588427273271,21.8367202301157,18.7572474231454,16.9286381868294,15.4330542878487,13.6587257605005,12.7499246152922,12.2804726045494,11.1064976796195,11.1414350188796,11.1622352350398,11.3372872922416,11.3633198390377,11.291689568614,11.304399720033,11.2933567747577,11.239697332426,11.2224085867625,11.3192491887903,11.2513094256771,11.2657249002807,11.2657249002807,18.7765616795514,11.4178568392526,0.748868534574285,1.28335992991924
28.3115048686407,28.435212627347,27.7455500853,27.6453842568283,26.6022895794125,25.6702558199369,24.6325644328054,22.6840984429092,20.7441588888158,18.7400114708498,16.7383830501838,15.4215296515358,14.5069799853004,13.5927000158602,12.4553678774094,11.3148872077621,11.1868242011112,10.981537875626,11.1745183414926,11.181040811769,11.2093088713816,11.2179669582295,11.1993387286046,11.18129950831,11.1603428968335,11.1404203708337,11.1170961749173,11.1097988462822,11.1097988462822,12.3591408948414,12.2544375585858,0.538906167377718,1.38705890276469
29.2634932017601,28.6095854656874,26.9959655813771,26.5594846841052,25.7657426117333,26.0255481417278,25.4616643714325,22.9310010221693,20.8590734551737,17.9825251464173,16.474547298838,14.9598113353299,13.5942095770815,12.9715658441125,12.4108115720071,11.4198183014167,11.5078093507348,11.2883485437409,11.3058889650822,11.3381947331402,11.2657477721638,11.2992819023153,11.3004264896421,11.3280093295562,11.3221505515074,11.3457538512838,11.3103086840707,11.3553223548368,11.3553223548368,6.13293816451915,13.2707057532389,0.54669528955128,0.614689950598404
29.2605217215611,27.6523735265569,27.4124213854319,25.5898740024828,25.8799585578647,26.5876136235076,25.4923005965624,22.9369610507017,20.7057851994433,18.4830038205306,17.9051777216284,16.1168287899787,14.4221503945605,13.3065415646334,12.4841698128214,11.5219624568775,11.3223247159375,11.4379823375586,11.1985300942286,11.1942949605516,11.1940883617623,11.2279145294397,11.2319303827687,11.2731419090367,11.2177721666753,11.1867328496677,11.1527380510228,11.1346581443728,11.1346581443728,5.05931596271694,16.4132870873436,0.911830832250416,0.720220808172598
27.582816287303,26.321448248002,26.1550077122726,24.9703150728155,25.9800265051082,25.52245319144,26.6240563196184,23.8414141078374,20.9812935347356,17.9200980317405,16.7101741753115,15.7382726361761,13.749709872169,12.4866463710896,12.0837228635745,11.1861751334675,11.1377227474587,11.0660889945194,11.1120772017326,11.1435698771742,11.221708261125,11.2171433298459,11.2389846893262,11.2715218499911,11.2786434596617,11.238296278873,11.2814479371651,11.2835818249637,11.2835818249637,13.925069590332,19.7865362209268,0.793150688754395,0.521078604506329
28.4912525386729,27.005949463965,27.6555622612643,26.7632818329383,25.9090151013102,25.8154170991424,25.8225177397014,22.8190976175661,20.4412923830478,17.5322322696259,16.0138008731797,15.622985000333,13.5254991548249,12.927890212342,12.1977402779894,11.6897731871434,11.5002950707846,11.6501594992616,11.3331896970513,11.290630669774,11.3251773531855,11.3212131723611,11.3063390056799,11.3037583723884,11.2954052770476,11.2912155995784,11.2809054403476,11.3167276208508,11.3167276208508,11.8202601152007,11.7788388207555,0.998607024899684,0.959522500168532
28.8737462892512,27.4481435195342,26.6512837708759,25.900841243637,25.5076869127316,24.4510786392129,25.0353356985496,22.3296210157123,20.7210962867448,18.6534088643799,17.0412744221099,15.5430328625353,13.3677335228753,12.7666486774981,12.1340891277411,11.460093377635,11.4122890200054,11.3438774026073,11.3001519825493,11.3172230272486,11.322300072401,11.2908854036311,11.2748910907604,11.2981082526251,11.2738296872266,11.2646962254055,11.2089287454845,11.1212582943584,11.1212582943584,14.2827206733637,11.8803759769071,0.832583680632524,1.37001739861444
30.6563023658063,28.8860478566829,27.0991019271975,24.7389567041355,25.2260548967965,25.6451588724134,25.4711842684858,23.5883603198266,20.5997494170371,18.7194438490005,16.6445379765122,15.9587938625542,14.1979126633754,13.2587769909017,12.1996384289733,11.2331857447566,11.2865307082143,11.2108768149436,11.241351160926,11.2887034876378,11.2824310188968,11.2793986411273,11.2865537839928,11.2804372872625,11.2977673140273,11.3459164674808,11.2985642612222,11.3678795508142,11.3678795508142,18.4503038274124,14.8366872791667,0.957331225741655,1.35311490157619
27.4523698720658,25.7651838819678,25.7768414149227,26.083252464404,25.797665022364,26.6393630138279,26.026117738719,23.8018953523526,21.4864716525266,18.4700492659605,16.1324213858465,15.7893121404791,13.9820257139058,13.3084667516289,11.7072089832931,11.0816764407344,11.1121715579579,11.2922302799934,11.3745878002418,11.3730927547995,11.361938582416,11.3735464047591,11.3478300249209,11.3614399625663,11.3235789758415,11.3321587907333,11.3647868681263,11.344411600641,11.344411600641,14.1812729276717,11.2867971288506,0.620264202356339,1.1287969565019
27.5590336650373,28.0199441974384,26.1951857860227,26.6859450701666,25.6763587518965,25.4169617988768,25.5027123638853,22.8644124121817,20.1146337355407,18.1959281293716,16.7376093322558,15.0459100941633,13.1696628464642,12.5359732202161,11.8618934485674,11.6010458555823,11.6165833912055,11.6292632974984,11.4704182823093,11.4216614240197,11.3778934646657,11.3315072211467,11.304519187021,11.2662955115172,11.2252962871621,11.1343175800743,11.0703532932903,11.0815182688789,11.0815182688789,17.7203190012369,12.4627095623873,0.664535738760605,0.827556593110785
29.0477272805568,28.1673907841553,26.646359940127,25.7171926241036,25.9463004039831,26.1402697521928,25.9951440248169,23.9612410037613,20.806793682433,18.5824681296196,16.6567648870259,15.2225610530896,14.0967074995663,13.3103263135731,12.3110117743515,11.2738356546302,11.0679540207888,11.1831072794381,11.1687856857687,11.1572460025803,11.1691597608642,11.1100078285294,11.0762201321825,11.0862256033908,11.0794929777898,11.1246672195267,11.1264277142251,11.1013442260673,11.1013442260673,7.44811639422551,5.40880408487283,0.90971480414737,0.651243412634358
30.8664805912486,29.4957739043201,27.928930303807,25.1500639190403,25.6819336064488,25.7509176137087,25.8164916846719,22.791889675778,19.7016289287791,17.4163722241866,15.9109193290583,14.1770204294257,13.2752474691988,12.6275040469414,12.235676294357,11.692741195807,11.6687306732985,11.5274352266715,11.3991477373409,11.3801124881724,11.347259267029,11.3088695030461,11.3063231304183,11.2945067458153,11.3002629255521,11.3440240973484,11.2990342231061,11.2841868142172,11.2841868142172,8.79960684804246,9.89616927457973,0.627538069034927,0.574495695531368
28.4082973176714,27.8126898749434,27.6444944846694,27.0395637210189,26.7600798044424,25.8454841228298,24.6520927426153,22.8794024928075,21.1060815388582,19.0357184695612,17.3001986479889,15.4372597485818,13.6698985644233,12.4286112071541,12.0117965781589,10.9830999269549,10.9260337891757,11.0011110817737,11.1812755389099,11.2078120410063,11.2044168100622,11.2577720252806,11.2362314247264,11.2492613939232,11.2581889596856,11.2543598624637,11.2398372319706,11.2305724807907,11.2305724807907,15.3167674783617,6.90478687058203,0.890465566772036,0.733855641679838
29.3532849357514,28.7704009156398,27.5595424944991,26.1896576925005,26.1206820191127,25.9821015887545,25.6280741445625,22.7224188361829,21.0559043372982,19.0548602354937,17.4711928342871,15.2885227298077,12.881943426151,12.4342864613224,11.6148992067743,11.1977211109499,11.0586801630479,11.2920667351524,11.2430453931017,11.2917609805216,11.2444066626138,11.3132282883606,11.3298119049349,11.3272975210314,11.3492970182998,11.4497786861513,11.391747570156,11.4138698673434,11.4138698673434,5.28333351830952,11.603585955454,0.899958922062069,1.08933953149244
29.6631598265477,29.1512305118686,28.6670799555793,26.7657965166822,26.4847133128406,25.3323215507448,25.3396631457385,23.2366547568987,20.3006592418578,18.7905896690509,16.9221209655977,15.071605539186,13.5262365973324,12.8370083087448,12.2291367243233,11.3621076947478,11.2174534445737,11.286437252878,11.2504757628883,11.2631529997585,11.3043684329609,11.3197913305353,11.3485475540504,11.3316090269364,11.3584082409593,11.3078931647726,11.4058869925117,11.3453075260823,11.3453075260823,16.8654453265481,18.053772598505,0.760280923102982,1.13910024077632
29.483869359934,28.5875268198849,27.5552810569673,26.2447675006324,25.7681875949887,25.1760520703831,25.0674434667774,22.7817324456605,20.234210420314,18.6830713573093,17.2290661604089,15.083950394506,13.1382311186976,12.5857013479085,12.1251347268806,11.0881560864798,11.0553633301192,11.405085210231,11.3479290771002,11.3535986374424,11.3470175994481,11.3295565212873,11.3176963115647,11.3001795590161,11.3160730698305,11.3327004947753,11.3687357389004,11.354960542836,11.354960542836,12.0240767218638,8.58658270677552,0.668881091056392,1.20332950772718
29.0655056759724,29.3772669453968,27.4084172812634,26.6090437715587,25.1448640096068,25.6205184073186,25.1630982773617,23.3771460889959,21.1732389060528,18.623146002849,16.9063363597606,15.6156433766912,13.4231392426356,12.3258252344321,12.4457003902261,11.4332118908001,11.3769415390833,11.5376738088618,11.473205575982,11.4998443037837,11.4380364476511,11.4422038720177,11.4350167890456,11.428348724165,11.4087276529572,11.4426176076725,11.4490076179676,11.4262867663995,11.4262867663995,6.46501385373995,10.2370006020647,0.958351162378676,1.31473158020526
28.5685403634933,28.1836223894223,26.4044666141033,26.1113656739249,26.1298079618262,26.1464353088499,26.4571641542457,22.8775598705281,20.7240264592381,18.0123333095371,15.8803888629702,15.2331734232213,13.496392342178,12.9442145196085,11.9243367928816,11.5631886978364,11.5056809605354,11.3708822831652,11.368635447166,11.393126659354,11.3856740371298,11.3819189059847,11.3819081093119,11.3792346086368,11.3490889839725,11.4015359924896,11.3305978204862,11.31000868431,11.31000868431,13.1217920023482,17.828863816103,0.676583746564575,0.911679363809526
29.4454764612354,28.7783211453899,27.3257847543266,25.7028739873655,26.0205177286987,25.6070156778954,25.2590075489247,22.7305762135986,20.6592846878266,18.3563613845297,17.2029091977861,15.8276394633405,13.4416529243097,12.484611264728,11.912738551918,11.1853664676282,11.1040026620591,11.1309970673897,11.2524744142328,11.2835077363425,11.2448516696566,11.2756341061194,11.2717441927485,11.2872279540519,11.2678323086469,11.2770542797448,11.2482779561237,11.2432990933629,11.2432990933629,18.8099670875818,6.84164119884372,0.523756554001011,0.63868765020743
29.9683795002127,29.0756943253037,27.9180900335177,26.3663481335302,26.2046791670334,25.4225296905242,25.3927551797082,23.4714466012523,20.6575134152508,18.2456547197164,17.143687543802,15.2781754769049,13.8453583430743,13.267606837343,12.4692164673234,11.8228105163383,11.7950905497587,11.5355801566631,11.3156785437351,11.2335658583998,11.3363063853803,11.266149066928,11.2551018813652,11.2603111520719,11.2430038803973,11.2695694316133,11.2338965138482,11.1591331638237,11.1591331638237,19.2130183370318,9.30167442769744,0.529256493784487,1.39908766839653
28.2110640683484,28.252169476966,27.3142876645631,26.186557758166,26.7772847706411,25.2860294737332,25.5428170012427,22.845993085536,20.810769009329,18.4933748631684,17.5155696299427,15.5365138925837,13.6670436510477,12.7450900695908,11.3857399163563,11.1560750359322,11.1945209694739,11.2992078242869,11.3795854016418,11.3959231528973,11.3788850300418,11.3942175756006,11.3699095818737,11.3750663117605,11.3396796814673,11.3882428665306,11.3541996307325,11.4110517468018,11.4110517468018,9.6123097743839,13.9932623342611,0.993996991659515,0.736654815962538
28.6136102238926,28.6738693380359,26.6864753990816,26.0693924380441,25.5452499780389,25.3654081980425,25.0996785617049,22.0268329074545,19.8268957523714,16.961294723319,16.8367882826078,15.5269338063806,14.375585441905,13.6312629796323,12.5710514731289,11.5904755174385,11.4047153610867,11.4570628596228,11.3536168344134,11.4022183596024,11.3902067011746,11.4287055285618,11.4452434057016,11.4413256056531,11.4430809712592,11.3870365253699,11.4312465194068,11.3988769505879,11.3988769505879,6.55832603690214,19.4425735122059,0.800739444792271,0.701487079495564
29.6194549038653,28.2461209002705,27.7257243565813,25.3385725770618,25.4818731487221,24.4883581238294,25.1309593290518,22.7817649689863,21.3940441324496,19.4442805663077,17.1421638449616,15.0449844488533,13.0861889390511,12.850436251959,11.4634502099468,10.99188087945,10.9898928658017,11.0905157476445,11.2973260960832,11.3175204008911,11.323753161562,11.3172778985017,11.3094223231139,11.3082468201179,11.3109506894177,11.3472814547387,11.3134890581781,11.3411994059061,11.3411994059061,12.3394985648338,12.0904445508495,0.537038832437247,0.594946730881929
27.222639309961,27.6260438130786,27.365797090543,26.9195549522368,26.433338661866,25.8255611621985,25.2649928987951,23.3333664911892,20.9359964599709,18.4031327725234,16.9453021045225,14.5642150062844,12.9902413143844,12.2115835922788,11.5757170620855,11.2823128261121,11.4880369816339,11.209749829663,11.2221319652761,11.2042698173716,11.2482240842417,11.2373367940402,11.2120337226199,11.1759301689036,11.1630347026351,11.1508416287367,11.0655391652785,11.0197579184642,11.0197579184642,9.71479402272962,11.9879518612288,0.550997864687815,1.11866299551912
27.4525287266662,27.0402821963152,26.253247171593,26.133278871684,24.5189937057032,25.6051540025065,25.6964412471976,23.0071687625339,19.962410233926,17.7966841652527,16.1042664846235,15.0714658327403,13.5475155817778,12.8855676313999,12.3299349459675,11.5079513038893,11.4051902972614,11.5438714242807,11.3387300587814,11.3641127158374,11.3372328406371,11.3637730020886,11.3536329482546,11.3432550825472,11.3608330568626,11.327130597671,11.2900645960774,11.2559457068726,11.2559457068726,11.5439519518986,5.0611825811211,0.770100234309211,0.991589503595605
29.2084543261252,28.279206464615,26.6205949276861,25.9706146461418,25.9990615928647,25.4787152621518,25.4488823426057,22.8601968979272,20.4290573688858,17.6009533250365,16.1132597179542,15.1828516552993,13.3947679709949,12.6551748037593,11.9927535034248,11.455706710656,11.3470631839081,11.2981649897958,11.353240566222,11.3222283694128,11.3453590433004,11.3054476378222,11.2927049730878,11.2951611262576,11.2835319089849,11.2865371850927,11.3293324268885,11.3307511149607,11.3307511149607,17.0626547164284,16.2363021157216,0.796467750798911,1.28801682218909
28.5393712832626,27.857893692817,27.0785672159784,25.8900924803638,26.0704788032117,24.9895569833833,25.3552963833553,23.0941277392978,21.6236027626898,18.5684769508659,16.6433527431814,15.1803895644496,13.1973802720057,12.5144150777178,11.9083342759567,11.2024191539756,11.2789772800651,11.2620072510957,11.3018265667795,11.3175282545053,11.3127315704001,11.328568841853,11.3071135441236,11.3122659357633,11.3117173883497,11.2436672206157,11.2483758392132,11.2445382263619,11.2445382263619,14.4261518213898,17.1498319297098,0.580215098685585,0.700755812460557
29.4761367284303,28.25597327857,28.032792269452,26.1503072407965,26.2738500316533,25.0384770115177,25.4279908556408,22.5958394829549,21.7353295011965,18.5254265512777,17.2736309521527,15.3292904034859,13.935489941509,12.9920397889377,11.7182683297666,11.3127072468047,11.3188875828533,11.5181780053975,11.3844270567472,11.3781633860703,11.2893053883139,11.2917773169302,11.3013247418089,11.2681369750231,11.241734391099,11.2244725046859,11.2318191911857,11.2148867899789,11.2148867899789,12.7331849723123,6.67078975471668,0.899625512654893,1.14420561143197
30.3617847010428,29.1746495615691,27.5052162955022,26.7872581419044,25.8840006924007,25.264345430984,24.4527565602286,22.2452112817288,20.2665705293129,17.7674896242112,16.6024919196001,14.8374129051179,13.7366551037886,12.8682864609299,12.260115098531,11.3867537613474,11.3833083944067,11.2421537281097,11.250946024972,11.2567852597546,11.2270053193252,11.2712329442186,11.2848768226075,11.277906998464,11.2985715199271,11.3518271566041,11.3207043261317,11.3485981749251,11.3485981749251,6.20753603754565,12.2823028638959,0.629840651992708,0.978719702223316
29.3708918250108,28.4927924028446,27.3064710017482,26.75244940961,25.9949780332016,25.436003819415,24.8824742177743,22.9205626008362,20.8387186628105,18.6720942287883,16.3724485742132,15.4127637244762,13.0835475235641,12.3639512883258,11.7985874450946,11.130165551018,11.1463480171706,11.2774819141358,11.3120704519295,11.3390915846445,11.3365538191963,11.3550755308237,11.3803305583238,11.3680339530027,11.3963073363192,11.4422252600791,11.4694975975616,11.487743680377,11.487743680377,15.9214584808797,14.9564731202554,0.693778158747591,1.1559607135132
29.3954055828448,29.3569012012701,27.0124272657632,26.4252029948058,26.5938906970631,25.3679343044987,25.8730467354215,23.337989644474,21.1834836849987,18.9137943483063,16.3856488013019,15.5584818041156,13.7352976907726,12.7951017534759,12.0289826949723,11.4798831213446,11.4271525521148,11.2890718434923,11.2852868988263,11.2963500396636,11.2892085425036,11.2901977452441,11.2876644830587,11.2806560101641,11.2846025831007,11.3072612539862,11.3425784839064,11.3255267473678,11.3255267473678,12.5916883780155,10.1749351026956,0.703913477365859,0.512165467720479
28.387874165248,27.585057583782,26.2183693107685,24.9319606774455,25.533104897203,25.2211300985973,26.2613448958855,23.4339960742919,20.923657812141,18.5283656063262,16.2159928174436,15.2718648915094,13.61451773286,12.9579479246776,11.8792477044051,11.0566585530707,11.0417043975867,11.2004468984894,11.1600887705519,11.1808528428842,11.1234421611272,11.1618736516374,11.1636398889207,11.1835897182577,11.1826190483937,11.184548663789,11.1439402920993,11.2160355213803,11.2160355213803,16.6074075747747,13.4471407951787,0.705060253152624,0.570355623727664
